// select class_Id, class_Name from weenie order by class_Id;
34961,ace34961-skeletalfalatacotkey
34962,ace34962-infusedbloodgolemheart
34963,ace34963-misshapenbonefragment
34964,ace34964-linkofafalatacotchain
34965,ace34965-mucoralteredmahogany
34967,ace34967-inertmucor
34968,ace34968-enhancedmucor
34970,ace34970-falatacotprisonwarden
34971,ace34971-falatacotbloodprophetess
34972,ace34972-falatacotbloodelder
34973,ace34973-falatacotconsort
34975,ace34975-laisusclavus
34976,ace34976-infusedempyreanbloodgolem
34977,ace34977-infusedbloodgolem
34978,ace34978-torturedspirit
34980,ace34980-thralledguruksporeseeker
34991,ace34991-opalrepugnantstaff
34993,ace34993-channelingbonesword
34994,ace34994-channelingstoneaxe
34995,ace34995-channelingbonebow
34998,ace34998-channelinggurukfist
34999,ace34999-channelingstonehatchet
35001,ace35001-lowercatacombprisondoor
35002,ace35002-lowercatacombprisonkey
35003,ace35003-thecolosseum
35004,ace35004-sclavusritualist
35007,ace35007-empyreanbloodedritualstatue
35008,ace35008-empyreanbloodedritualstatue
35009,ace35009-generaltainkivix
35013,ace35013-gateguardian
35014,ace35014-1stlockedgatekey
35015,ace35015-gateguardian
35016,ace35016-2ndlockedgatekey
35017,ace35017-gateguardian
35018,ace35018-3rdlockedgatekey
35019,ace35019-gateguardian
35020,ace35020-4thlockedgatekey
35021,ace35021-gateguardian
35022,ace35022-5thlockedgatekey
35023,ace35023-1stlockedgate
35024,ace35024-2ndlockedgate
35025,ace35025-3rdlockedgate
35026,ace35026-4thlockedgate
35027,ace35027-5thlockedgate
35037,ace35037-templeofthethree
35038,ace35038-burcatacombs
35039,ace35039-ritualchambers
35043,ace35043-hallsofmetos
35047,ace35047-smallskeletalfalatacotreliquary
35053,ace35053-thralledguruksporeleech
35054,ace35054-thralledgurukmonstrosity
35055,ace35055-colosseumticketstub
35059,ace35059-hatredwisp
35062,ace35062-manabarrier
35067,ace35067-manabarrier
35089,ace35089-despairwisp
35090,ace35090-sorrowwisp
35091,ace35091-wight
35092,ace35092-wightcaptain
35093,ace35093-wightbladesorcerer
35095,ace35095-pyreclaw
35096,ace35096-pyreblade
35097,ace35097-pyreskeleton
35098,ace35098-pyrechampion
35099,ace35099-pyreminion
35100,ace35100-graverat
35103,ace35103-corpseofaservitorofasheron
35104,ace35104-corpseofaservitorofasheron
35105,ace35105-pyreshroud
35106,ace35106-shadeofparieth
35107,ace35107-exhumedbones
35109,ace35109-apeptekthetolerant
35112,ace35112-burunweaponcraftersnote
35114,ace35114-magma!
35115,ace35115-containedrift
35116,ace35116-titaniumarmoredillo
35117,ace35117-ravager
35118,ace35118-sentientcrystalshard
35119,ace35119-crystalshardsentinel
35121,ace35121-ravenouseater
35122,ace35122-repugnanteater
35123,ace35123-torturedspirit
35124,ace35124-crystallord
35125,ace35125-disgracednanjoushoujen
35126,ace35126-viamontianhand
35127,ace35127-adeptofacid
35128,ace35128-adeptoffire
35129,ace35129-adeptoffrost
35130,ace35130-adeptoflightning
35131,ace35131-viamontiantribune
35132,ace35132-bokroklugian
35133,ace35133-gotrokjuggernaut
35134,ace35134-kroktoklugian
35135,ace35135-warmattekar
35136,ace35136-mosswartagitator
35137,ace35137-mosswartelder
35138,ace35138-mosswartgladiator
35139,ace35139-mosswartscavenger
35140,ace35140-mosswartscrounger
35141,ace35141-mosswartswamplord
35142,ace35142-mukkirdraktehn
35143,ace35143-mukkirkartak
35144,ace35144-mukkirlaktar
35145,ace35145-umbralmukkir
35146,ace35146-olthoislayer
35147,ace35147-olthoilarvae
35148,ace35148-olthoiprogenitor
35149,ace35149-olthoiripper
35150,ace35150-olthoislasher
35151,ace35151-swarmdemon
35152,ace35152-uberpenguin
35153,ace35153-ruschkdraktehn
35154,ace35154-degenerateshadow
35155,ace35155-degenerateshadow
35156,ace35156-degenerateshadow
35157,ace35157-depravedshadow
35158,ace35158-parfalsleech
35159,ace35159-parfalsleech
35160,ace35160-annihilator
35161,ace35161-stomper
35162,ace35162-enragedancientsoul
35163,ace35163-inflamedursuin
35164,ace35164-virindiparadox
35165,ace35165-virindiquidiox
35166,ace35166-infernalzefir
35167,ace35167-kiritzefir
35173,ace35173-empoweredempyreanrobe
35174,ace35174-highacolyteoftheblood
35175,ace35175-highacolyteofsacrifice
35176,ace35176-highacolyteofthespirit
35177,ace35177-crystalarray
35178,ace35178-glowingstatueshard
35179,ace35179-egg
35180,ace35180-hulkingbunnyslippers
35185,ace35185-orbofthebabybunnybooty
35186,ace35186-hulkingrabbitpelt
35187,ace35187-pookytoken
35188,ace35188-egglauncher
35189,ace35189-chicken?
35190,ace35190-egg?
35191,ace35191-thunderchicken
35209,ace35209-tibik
35210,ace35210-swampcavern
35251,ace35251-exhumedbonespiles
35252,ace35252-corrosionwisp
35253,ace35253-cursedwisp
35254,ace35254-firewisp
35255,ace35255-stasiswisp
35256,ace35256-strifewisp
35265,ace35265-throwingpancake
35266,ace35266-butterknifeofslaying
35267,ace35267-gargoyle
35268,ace35268-spectraldread
35270,ace35270-spectraldread
35273,ace35273-towerguardian
35293,ace35293-asheronscastle
35294,ace35294-moteandcrystalsneededforthegolemconstruction
35295,ace35295-shieldofperfectlight
35296,ace35296-packtowerguardian
35297,ace35297-greatswordofflameandlight
35305,ace35305-tukoracommander
35306,ace35306-tukoralieutenant
35308,ace35308-meshenq
35309,ace35309-tanadagatemedallion
35310,ace35310-copyoftanadahouseofwaterorders
35313,ace35313-channeledtanadamedallion
35315,ace35315-acolyteofdecay
35318,ace35318-tanadahouseofwater
35321,ace35321-arenaonestatue
35322,ace35322-arenatwostatue
35323,ace35323-arenathreestatue
35324,ace35324-arenafourstatue
35325,ace35325-arenafivestatue
35343,ace35343-chieftaraash
35344,ace35344-guardwinterborn
35345,ace35345-shardofharraagsdagger
35360,ace35360-milkchocolatebunny
35377,ace35377-replicabloodscorch
35378,ace35378-lordcynreftmhoire
35383,ace35383-ancientmhoirecoin
35389,ace35389-mosswarttownsfolk
35393,ace35393-ladytairlamhoire
35394,ace35394-bloodscorch
35395,ace35395-housemhoireshield
35400,ace35400-corrupteddread
35401,ace35401-lordcynreftmhoire
35402,ace35402-lordcynreftmhoireskey
35403,ace35403-ladytairlamhoireskey
35405,ace35405-sealedvault
35407,ace35407-burnjasboardwithnails
35408,ace35408-burnjatoken
35409,ace35409-tornclothscrap
35410,ace35410-tornclothscrap
35411,ace35411-tornclothscrap
35412,ace35412-tornclothscrap
35413,ace35413-tornclothscrap
35414,ace35414-tornclothscrap
35415,ace35415-tornclothscrap
35416,ace35416-tornclothscrap
35417,ace35417-tornclothscrap
35418,ace35418-tornclothscrap
35419,ace35419-tornclothscrap
35420,ace35420-tornclothscrap
35421,ace35421-tornclothscrap
35422,ace35422-tornclothscrap
35423,ace35423-tornclothscrap
35424,ace35424-tornclothscrap
35425,ace35425-tornclothscrap
35426,ace35426-tornclothscrap
35427,ace35427-drudgelurker
35429,ace35429-drudgelurker
35433,ace35433-drudgeprowler
35436,ace35436-drudgeravener
35437,ace35437-drudgerobber
35440,ace35440-drudgeskulker
35441,ace35441-drudgeslinker
35442,ace35442-drudgesneaker
35445,ace35445-drudgestalker
35446,ace35446-drudgestalker
35450,ace35450-theplan
35462,ace35462-jarvishammerstone
35464,ace35464-drudgebonfire
35467,ace35467-sealedvault
35477,ace35477-oswentthepale
35478,ace35478-kresovuslockbox
35479,ace35479-scrollofburrecall
35480,ace35480-watchersmessageshard
35481,ace35481-watcherinthewarren
35482,ace35482-watchersguard
35483,ace35483-watcherswall
35484,ace35484-returntolinvaktukal
35486,ace35486-harraagshideout
35487,ace35487-hurnmelthesmith
35488,ace35488-skettekthewanderer
35489,ace35489-spectralchillarrow
35498,ace35498-chick
35499,ace35499-chicken
35500,ace35500-spectralchillarrowbundle
35503,ace35503-surface
35504,ace35504-ornatebonekey
35505,ace35505-guardianstatue
35507,ace35507-shadeofparieth
35535,ace35535-doomhammersummoninggem
35536,ace35536-burningbowsummoninggem
35537,ace35537-assassinscrossbowsummoninggem
35538,ace35538-assassinsdaggersummoninggem
35539,ace35539-clubofundeadbashingsummoninggem
35540,ace35540-bloodlettersummoninggem
35541,ace35541-chorizitestaffsummoninggem
35542,ace35542-commonersswordsummoninggem
35543,ace35543-lordsswordsummoninggem
35544,ace35544-throwingdaggersoficesummoninggem
35545,ace35545-vampireskisssummoninggem
35546,ace35546-icewandsummoninggem
35547,ace35547-doomhammer
35548,ace35548-assassinsdagger
35550,ace35550-chorizitestaff
35551,ace35551-bloodletter
35552,ace35552-commonersblade
35553,ace35553-lordsblade
35554,ace35554-vampireskiss
35555,ace35555-burningbow
35556,ace35556-assassinscrossbow
35557,ace35557-throwingdaggerofice
35558,ace35558-icewand
35559,ace35559-tempestshadow
35560,ace35560-thearchivist
35561,ace35561-virindimessageshard
35562,ace35562-enniodicinghalle
35563,ace35563-archive
35564,ace35564-surface
35565,ace35565-observationsharraag
35566,ace35566-observationsharraag
35568,ace35568-cullthedrudges
35572,ace35572-hoogan
35573,ace35573-sergeantshanks
35576,ace35576-drudgefortblueprints
35578,ace35578-drudgebiter
35580,ace35580-drudgeballoon
35582,ace35582-wall
35583,ace35583-wall
35584,ace35584-wall
35585,ace35585-wall
35587,ace35587-cavedoor
35590,ace35590-protectivedrudgecharm
35591,ace35591-cavedoorkey
35592,ace35592-bonecrunchschestkey
35593,ace35593-drudgescryingorb
35594,ace35594-scrollofflamechain
35595,ace35595-cave
35597,ace35597-surface
35598,ace35598-bonecrunchshammer
35603,ace35603-sergeantbrigitta
35605,ace35605-researchertharin
35606,ace35606-corporalmassein
35615,ace35615-blessedspearofthemosswartgods
35617,ace35617-pieceofpaper
35618,ace35618-pieceofpaper
35619,ace35619-spectralchillatlatldartbundle
35620,ace35620-spectralchillboltbundle
35621,ace35621-spectralchillatlatldart
35622,ace35622-spectralchillbolt
35629,ace35629-witheredbanderling
35630,ace35630-sickleofazaxis
35642,ace35642-platinumphialofimperil
35662,ace35662-demonswarmclawbearer
35666,ace35666-mastersacolyte
35670,ace35670-guardianofdiemos
35672,ace35672-fork
35712,ace35712-bundleofenchantedironphial
35713,ace35713-bundleofenchantedcopperphial
35714,ace35714-bundleofenchantedgoldphial
35715,ace35715-bundleofenchantedplatinumphial
35716,ace35716-empoweredplatinumphial
35717,ace35717-bundleofenchantedpyrealphial
35718,ace35718-bundleofenchantedsilverphial
35725,ace35725-atreatiseonthecombatusesofalchemicalphials
35730,ace35730-janieralevv
35731,ace35731-paradoxtouchedolthoievisceratorgrub
35732,ace35732-paradoxtouchedolthoinoblegrub
35733,ace35733-paradoxtouchedolthoievisceratornymph
35734,ace35734-paradoxtouchedolthoiflyernymph
35735,ace35735-paradoxtouchedolthoiwarriornymph
35739,ace35739-deepercatacombs
35748,ace35748-giantimprisonedmonouga
35751,ace35751-giantmonougarib
35761,ace35761-bell
35762,ace35762-bell
35763,ace35763-bell
35764,ace35764-eyeslayerlarge
35765,ace35765-eyeslayerhuge
35766,ace35766-eyeslayergiant
35767,ace35767-instructions
35769,ace35769-kingscrown
35772,ace35772-jilnafullgood
35776,ace35776-ook
35780,ace35780-ascendantdrudge
35801,ace35801-templeofthethreeritualchambers
35803,ace35803-clubofkillagurg
35804,ace35804-demonswarmsword
35805,ace35805-fistsofstone
35807,ace35807-gladiatordiemosstatue
35808,ace35808-arbitratorsaugmentationtoken
35810,ace35810-herotoken
35811,ace35811-peviloibndjimin
35812,ace35812-paradoxtouchedolthoiwardguardian
35814,ace35814-paradoxtouchedolthoiegg
35820,ace35820-deepercatacombs
35825,ace35825-aliciaswiftblade
35826,ace35826-tomihino
35827,ace35827-sealedolthoipassage
35828,ace35828-adrienswiftblade
35829,ace35829-lunnumstoken
35830,ace35830-witheredbanderlingparagon
35831,ace35831-withereddrudgeseraphmystic
35832,ace35832-witheredraiderjusticar
35833,ace35833-witheredraiderprefect
35834,ace35834-witheredraiderprefect
35835,ace35835-witheredtranscendenttumerok
35839,ace35839-corporalliaochen
35842,ace35842-monougaexperimentlog
35847,ace35847-laboratory
35852,ace35852-monougalaboratoryportalattunementgem
35853,ace35853-pauyajin
35857,ace35857-maskofthedepths
35858,ace35858-shrineofblackwater
35859,ace35859-acolyteofthedepths
35864,ace35864-blackwaterwatchersshard
35866,ace35866-translatedblackwaterwatchersshard
35869,ace35869-gladiatordiemos
35870,ace35870-themaster
35871,ace35871-themastertoken
35872,ace35872-colosseummastersrobe
35873,ace35873-ghostblade
35875,ace35875-paradoxtouchedolthoisentinel
35876,ace35876-coruscatingolthoiscentgland
35877,ace35877-paradoxtouchedolthoisentinel
35878,ace35878-paradoxtouchedolthoilacerator
35879,ace35879-paradoxtouchedolthoiripper
35880,ace35880-paradoxtouchedolthoislasher
35881,ace35881-paradoxtouchedolthoiswarmeviscerator
35882,ace35882-paradoxtouchedolthoieviscerator
35883,ace35883-paradoxtouchedolthoilancer
35884,ace35884-paradoxtouchedolthoinoble
35885,ace35885-paradoxtouchedolthoiwarrior
35887,ace35887-paradoxtouchedolthoishield
35888,ace35888-paradoxtouchedolthoiqueen
35889,ace35889-headoftheparadoxtouchedolthoiqueen
35890,ace35890-paradoxtouchedolthoiweapontoken
35903,ace35903-swifteye
35904,ace35904-crusher
35905,ace35905-deena
35906,ace35906-tikka
35907,ace35907-miko
35908,ace35908-sasha
35909,ace35909-ethanwintermaine
35910,ace35910-carapaceshard
35912,ace35912-paradoxtouchedolthoiatlatl
35913,ace35913-paradoxtouchedolthoiaxe
35914,ace35914-paradoxtouchedolthoikatar
35915,ace35915-paradoxtouchedolthoispear
35916,ace35916-paradoxtouchedolthoisword
35917,ace35917-ameliasredball
35918,ace35918-ameliasgreenball
35919,ace35919-ameliasdollhouse
35920,ace35920-ameliassnowmandoll
35921,ace35921-ameliasgolemdoll
35922,ace35922-ameliastoysword
35923,ace35923-dirtpile
35924,ace35924-dirtpile
35925,ace35925-dirtpile
35926,ace35926-dirtpile
35927,ace35927-dirtpile
35928,ace35928-dirtpile
35929,ace35929-acid
35930,ace35930-ameliaspetgargoyle
35931,ace35931-ameliasgargoyleamulet
35932,ace35932-amelia
35933,ace35933-amelia
35935,ace35935-paradoxtouchedolthoiqueenslair
35936,ace35936-olthoicistern
35938,ace35938-tuskerskullhelm
35939,ace35939-chainedtusker
35940,ace35940-mudmouth
35941,ace35941-darkbobo
35942,ace35942-darktuskerpaw
35943,ace35943-kingscrowninfusion
35946,ace35946-whisperingcaverns
35947,ace35947-surface
35948,ace35948-darktuskershrine
35949,ace35949-tuskerbonesword
35950,ace35950-tuskerpawwand
35953,ace35953-prodigaltuskerstoken
35954,ace35954-imp
35955,ace35955-shadowcoconut
35960,ace35960-darknanner
35962,ace35962-havalabintmylos
35963,ace35963-havalascompositeatlatlmanual
35968,ace35968-grievverspike
35972,ace35972-singlespinegrievverspikeoil
35976,ace35976-compositeatlatlwithhandle
35981,ace35981-scrollofancientgraveyardrecall
35994,ace35994-pulsatingbonylump
36008,ace36008-prodigalshadowchildslair
36013,ace36013-spectrallightweaponmasterycrystal
36015,ace36015-spectralmissileweaponmasterycrystal
36017,ace36017-spectralfinesseweaponmasterycrystal
36021,ace36021-spectralheavyweaponmasterycrystal
36024,ace36024-spectralcrystalofthehieromancer
36031,ace36031-umbriselitecommander
36032,ace36032-umbriselite
36033,ace36033-nightmarishdoll
36034,ace36034-nightmarishmarionette
36036,ace36036-aerbax
36037,ace36037-avarice
36038,ace36038-change
36039,ace36039-chaos
36040,ace36040-disobedience
36041,ace36041-individuality
36042,ace36042-ulgrim
36044,ace36044-claudethedarkarchmage
36048,ace36048-visageoftheshadowvirindi
36049,ace36049-reflectionofyuanhanzu
36050,ace36050-reflectionofthiuda
36051,ace36051-reflectionofjalehalthani
36052,ace36052-reflectionofaaminah
36053,ace36053-reflectionofmuhizabintmurqidh
36054,ace36054-reflectionofellimarjorning
36055,ace36055-reflectionofthetowncrier
36056,ace36056-reflectionoftheagentofthearcanum
36057,ace36057-reflectionofberkholt
36058,ace36058-reflectionofdaryamibnzubed
36059,ace36059-reflectionofascrivener
36060,ace36060-reflectionofleopold
36061,ace36061-reflectionofaukherea
36062,ace36062-reflectionofkhekierea
36063,ace36063-reflectionofclaude
36064,ace36064-shadowyvirindiessence
36065,ace36065-virindiessence
36066,ace36066-atuakehplant
36067,ace36067-atuakehdust
36068,ace36068-essenceofloyalty
36069,ace36069-essenceofconformity
36070,ace36070-essenceoforder
36071,ace36071-essenceofselflessness
36072,ace36072-essenceofstasis
36073,ace36073-reflectionofsangnenkai
36074,ace36074-reflectionofsungwenxio
36075,ace36075-human
36076,ace36076-human
36077,ace36077-human
36078,ace36078-human
36079,ace36079-human
36080,ace36080-human
36081,ace36081-human
36082,ace36082-human
36083,ace36083-claudethearchmage
36084,ace36084-ladyaerfalle
36085,ace36085-lordharanueamarand
36086,ace36086-talaagransarian
36087,ace36087-virindi
36088,ace36088-isindule
36089,ace36089-panumbrisshadow
36090,ace36090-panumbrisshadow
36091,ace36091-asheron
36092,ace36092-claudethearchmage
36107,ace36107-claudethearchmage
36112,ace36112-aunherbalist
36113,ace36113-aunkelauri
36114,ace36114-kehfire
36115,ace36115-claudethearchmage
36116,ace36116-claudethearchmage
36117,ace36117-claudethearchmage
36119,ace36119-human
36120,ace36120-human
36121,ace36121-human
36122,ace36122-human
36123,ace36123-human
36124,ace36124-human
36125,ace36125-human
36170,ace36170-thepathtomorerecenttimes
36171,ace36171-deathtailsfang
36172,ace36172-bloodcurserat
36173,ace36173-deathtail
36174,ace36174-harbingersfoci
36175,ace36175-pillarofacid
36176,ace36176-pillaroffrost
36177,ace36177-pillaroflightning
36178,ace36178-harbinger
36180,ace36180-magmapool
36181,ace36181-freezingpool
36182,ace36182-acidpool
36183,ace36183-galvanicpool
36184,ace36184-corruptedharbingerblood
36185,ace36185-gemofharbingersacidbarrier
36186,ace36186-gemofharbingersfrostbarrier
36187,ace36187-gemofharbingersflamebarrier
36188,ace36188-gemofharbingerslightningbarrier
36189,ace36189-harbingerbloodinfusion
36199,ace36199-hollow
36200,ace36200-elementaltalisman
36201,ace36201-hollow
36202,ace36202-hollow
36203,ace36203-hollow
36204,ace36204-hollow
36210,ace36210-guidetofightingtheharbinger
36212,ace36212-messagetotheelementalartifex
36213,ace36213-messagetotheshadowartifex
36216,ace36216-artifexoftheelements
36217,ace36217-artifexcollegium
36218,ace36218-surface
36220,ace36220-verdancyproctor
36221,ace36221-strifeproctor
36222,ace36222-enchantmentproctor
36223,ace36223-artificeproctor
36225,ace36225-translatedelementalartifexshard
36226,ace36226-translatedshadowartifexshard
36227,ace36227-coralshield
36228,ace36228-coralshield
36229,ace36229-riftorb
36230,ace36230-riftorb
36231,ace36231-malrin
36232,ace36232-solange
36233,ace36233-zavabintlaurma
36234,ace36234-loshoensratbait
36235,ace36235-ratburrow
36236,ace36236-loshoen
36237,ace36237-loshoenspack
36352,ace36352-asheronmask
36353,ace36353-undeadsailormask
36354,ace36354-cowmask
36355,ace36355-mukkirmask
36356,ace36356-undeadcaptainmask
36357,ace36357-bandanawitheyepatch
36358,ace36358-undeadcaptainshat
36359,ace36359-cowhead
36361,ace36361-undeadsailorshead
36362,ace36362-mukkirhead
36363,ace36363-wrappedbundleofolthoiacidarrowheads
36364,ace36364-chimericatlatlofthequidditysummoninggem
36365,ace36365-chimericaxeofthequidditysummoninggem
36366,ace36366-chimericbowofthequidditysummoninggem
36367,ace36367-chimericbalisterofthequidditysummoninggem
36368,ace36368-chimericdaggerofthequidditysummoninggem
36369,ace36369-chimericmaceofthequidditysummoninggem
36370,ace36370-chimericeyeofthequidditysummoninggem
36371,ace36371-chimericlanceofthequidditysummoninggem
36372,ace36372-chimericstaveofthequidditysummoninggem
36373,ace36373-chimericbladeofthequidditysummoninggem
36374,ace36374-chimericfistofthequidditysummoninggem
36375,ace36375-crateofolthoiacidarrowheads
36376,ace36376-smallolthoivenomsac
36377,ace36377-scrollofinfestedarearecall
36378,ace36378-hishamalevv
36381,ace36381-chimericbowofthequiddity
36387,ace36387-chimericbladeofthequiddity
36389,ace36389-olthoiacidarrow
36390,ace36390-olthoiacidatlatldart
36391,ace36391-olthoiacidbolt
36396,ace36396-dreamwalker
36397,ace36397-dreamwalker
36398,ace36398-dreamwalker
36399,ace36399-dreamwalker
36436,ace36436-harvestersblade
36437,ace36437-festivalshirt
36438,ace36438-festivalshirt
36439,ace36439-festivalshirt
36440,ace36440-festivalshirt
36443,ace36443-harvestreaper
36445,ace36445-chocolategromnie
36447,ace36447-licoricerat
36448,ace36448-rockcandyknath
36449,ace36449-bats
36450,ace36450-wanderingghost
36451,ace36451-festivalshirt
36453,ace36453-scrollofspectralflame
36454,ace36454-spectralflame
36497,ace36497-wrappedbundleofgreaterdeadlybluntarrowheads
36498,ace36498-goldhillruins
36499,ace36499-darkmonolithcaverns
36500,ace36500-darktowers
36501,ace36501-drudgefight
36502,ace36502-oubliette
36503,ace36503-lairofthehomunculus
36504,ace36504-niffisfightingpits
36506,ace36506-restingplace
36507,ace36507-sonofpookysden
36509,ace36509-greatergemofknowledge
36510,ace36510-gemofknowledge
36515,ace36515-wrappedpyrealsliver
36516,ace36516-wrappedcrackedshard
36517,ace36517-wrappeddarksliver
36518,ace36518-colosseumcoin
36519,ace36519-colosseumcoincollector
36520,ace36520-greaterdeadlybluntarrow
36521,ace36521-greaterdeadlybluntatlatldart
36522,ace36522-greaterdeadlybluntquarrel
36524,ace36524-pumpkinshield
36525,ace36525-pumpkinking
36526,ace36526-pumpkinkin
36527,ace36527-pumpkinvine
36528,ace36528-pumpkinkingtoken
36532,ace36532-arenaofthepumpkinking
36533,ace36533-guardtaziq
36534,ace36534-guardqalia
36535,ace36535-guardalfric
36536,ace36536-guardli
36537,ace36537-scrollofcolosseumrecall
36542,ace36542-scrolloftuskerfists
36543,ace36543-gladiatordiemospass
36544,ace36544-themasterpass
36546,ace36546-carvedwoodenshaft
36547,ace36547-hardenedbluecrystal
36550,ace36550-ornatebrassbanding
36552,ace36552-scepteroftheportalcurrents
36553,ace36553-shadowtouchedvirindiparadox
36554,ace36554-shadowtouchedvirindiquidiox
36557,ace36557-human
36561,ace36561-colosseumbackpack
36563,ace36563-sealedbagofsalvagedbrass
36564,ace36564-sealedbagofsalvagedgranite
36565,ace36565-sealedbagofsalvagedgreengarnet
36566,ace36566-sealedbagofsalvagediron
36567,ace36567-sealedbagofsalvagedmahogany
36568,ace36568-sealedbagofsalvagedsteel
36569,ace36569-sealedbagofsalvagedvelvet
36570,ace36570-salvage
36571,ace36571-salvage
36572,ace36572-salvage
36573,ace36573-salvage
36574,ace36574-salvage
36575,ace36575-sealedbagofsalvagedopal
36577,ace36577-aura
36597,ace36597-blighthollowminion
36598,ace36598-paradoxsimulacrum
36599,ace36599-paradoxsimulacrumwarmage
36600,ace36600-demeraxthesculptor
36601,ace36601-labguardian
36602,ace36602-labdoor
36604,ace36604-dojirosangisring
36608,ace36608-dojirosangi
36609,ace36609-ryukaihiro
36611,ace36611-hiddenlaboratory
36612,ace36612-surface
36613,ace36613-virindimessageshard
36614,ace36614-paradoxinfusedpotion
36619,ace36619-foolproof
36620,ace36620-foolproof
36621,ace36621-foolproof
36622,ace36622-foolproof
36623,ace36623-foolproof
36624,ace36624-foolproof
36625,ace36625-foolproof
36626,ace36626-foolproof
36627,ace36627-foolproof
36628,ace36628-foolproof
36634,ace36634-foolproof
36635,ace36635-foolproof
36636,ace36636-foolproof
36638,ace36638-helmofthecrag
36639,ace36639-crestofkings
36641,ace36641-corpseofphlynt
36642,ace36642-powderedchorizitepea
36644,ace36644-guardianoflinvaktukal
36645,ace36645-abyssalshadowlugian
36646,ace36646-shadowkresovus
36647,ace36647-shadowkresovus
36648,ace36648-shadowkresovus
36649,ace36649-shadowkresovus
36650,ace36650-wall
36651,ace36651-boulder
36652,ace36652-energycage
36653,ace36653-energycage
36654,ace36654-wall
36655,ace36655-chaliceofmorkindmity
36656,ace36656-crownofthefirstking
36657,ace36657-cutterscup
36658,ace36658-gauntletsofpower
36659,ace36659-hammeroftheages
36660,ace36660-bastionoftukal
36661,ace36661-helmofthecrag
36662,ace36662-scepterofmight
36663,ace36663-sackofblackopal
36664,ace36664-sackofbrass
36665,ace36665-sackoffireopal
36666,ace36666-sackofgranite
36667,ace36667-sackofgreengarnet
36668,ace36668-sackofiron
36670,ace36670-sackofsteel
36671,ace36671-boltofvelvet
36672,ace36672-redstone
36673,ace36673-whitestone
36674,ace36674-yellowstone
36675,ace36675-chorizitepea
36676,ace36676-pyrealbar
36677,ace36677-robesofgreydawn
36678,ace36678-royalsummons
36679,ace36679-crestofkings
36680,ace36680-spearofpurity
36681,ace36681-staffofclarity
36682,ace36682-sigiloflinvaktukal
36683,ace36683-ulkrassword
36684,ace36684-treasure
36689,ace36689-lordkresovus
36691,ace36691-altar
36692,ace36692-trialoftheheartportal
36693,ace36693-paintingofthebuildingoflinvaktukal
36694,ace36694-lordkresovus
36695,ace36695-pillaroftheheart
36696,ace36696-pillarofthemind
36697,ace36697-trialsgraduationportal
36698,ace36698-trialsofthearmmindandheart
36699,ace36699-trialofthearm
36701,ace36701-trialofthemind
36702,ace36702-virindicage
36703,ace36703-pristinewhitemattekarhide
36704,ace36704-phialofchorizite
36705,ace36705-scepterofmight
36707,ace36707-hiddennote
36708,ace36708-spectralcrystalofthelifegiver
36714,ace36714-bagofstones
36715,ace36715-bucket
36716,ace36716-bucket
36717,ace36717-bagofstones
36718,ace36718-bagofstones
36719,ace36719-balorsrobe
36720,ace36720-nomeaibnmakar
36727,ace36727-lonelyfortress
36729,ace36729-enchantedcopperphialpea
36730,ace36730-enchantedgoldphialpea
36731,ace36731-enchantedironphialpea
36732,ace36732-enchantedplatinumphialpea
36733,ace36733-empoweredplatinumphialpea
36734,ace36734-enchantedpyrealphialpea
36735,ace36735-enchantedsilverphialpea
36736,ace36736-concentratedbludgeoninginfusion
36737,ace36737-concentratedpiercinginfusion
36738,ace36738-concentratedslashinginfusion
36739,ace36739-concentratedbludgeoningoil
36740,ace36740-concentratedpiercingoil
36741,ace36741-concentratedslashingoil
36747,ace36747-empoweredbracersoftheperfectlight
36748,ace36748-empoweredbreastplateoftheperfectlight
36749,ace36749-empoweredpauldronsoftheperfectlight
36756,ace36756-cleaner
36757,ace36757-empyreanspherule
36759,ace36759-virindiportal
36760,ace36760-virindiportal
36761,ace36761-virindiportal
36762,ace36762-virindiportal
36763,ace36763-virindiportal
36766,ace36766-asheron
36767,ace36767-asheron
36769,ace36769-quiddityseed
36772,ace36772-banner
36773,ace36773-olthoisentineltracker
36774,ace36774-elysastrathelar
36775,ace36775-executionlogofstrathelarmodification
36776,ace36776-strangedevice
36777,ace36777-strangedevice
36778,ace36778-strangedevice
36779,ace36779-strangedevice
36780,ace36780-quiddityseed
36781,ace36781-elysascourage
36782,ace36782-elysasincompletereflection
36783,ace36783-elysasdetermination
36784,ace36784-elysasphantasmalarrow
36785,ace36785-headoftheapparitionolthoiqueen
36786,ace36786-elysashope
36787,ace36787-elysasresolve
36788,ace36788-elysaspartialreflection
36789,ace36789-elysastrathelar
36790,ace36790-elysastrathelar
36791,ace36791-elysastrathelar
36792,ace36792-elysastrathelar
36793,ace36793-elysastrathelar
36794,ace36794-olthoiqueen
36795,ace36795-thorstencragstone
36796,ace36796-thorstencragstone
36797,ace36797-thorstencragstone
36798,ace36798-thorstencragstone
36799,ace36799-thorstencragstone
36800,ace36800-thorstencragstone
36816,ace36816-banderlingaggressor
36817,ace36817-direchampionbanderling
36818,ace36818-banderlingpredator
36819,ace36819-banderlingsavage
36820,ace36820-banderlingscalper
36821,ace36821-ascendantdrudge
36822,ace36822-drudgebloodletter
36823,ace36823-drudgecabalist
36824,ace36824-direchampiondrudge
